Property Id,Property Name,Parent Property Id,Parent Property Name,City,Primary Property Type - Portfolio Manager-Calculated,Year Built,Construction Status,Occupancy,Property GFA - Calculated (Buildings and Parking) (ft²),Property GFA - Calculated (Buildings) (ft²),Borough,Metered Areas (Energy),Metered Areas (Water),ENERGY STAR Score,National Median ENERGY STAR Score,Target ENERGY STAR Score,Site EUI (kBtu/ft²),Site Energy Use (kBtu),Source EUI (kBtu/ft²),Source Energy Use (kBtu),Green Power - Onsite and Offsite (kWh),eGRID Output Emissions Rate (kgCO2e/MBtu),Percent of Electricity that is Green Power,"Alert - Data Center Issue (with Estimates, IT Configuration, or IT Meter)",Alert - Energy Meter has less than 12 full calendar months of data,Alert - Energy Meter has gaps,Alert - Energy Meter has overlaps,Alert - Energy - No meters selected for metrics,Alert - Energy Meter has single entry more than 65 days,Alert - Water Meter has less than 12 full calendar months of data,Alert - Property has no uses,Avoided Emissions - Onsite and Offsite Green Power (Metric Tons CO2e),Total GHG Emissions (Metric Tons CO2e),Total GHG Emissions Intensity (kgCO2e/ft²),Net Emissions (Metric Tons CO2e),National Median Total GHG Emissions (Metric Tons CO2e),Building Age,Base LL97 Penalty,Base Penalty $/ft²,Decade Built,Fuel Oil #1 Use (kBtu),Fuel Oil #2 Use (kBtu),Fuel Oil #4 Use (kBtu),Fuel Oil #5 & 6 Use (kBtu),District Steam Use (kBtu),Diesel #2 Use (kBtu),District Hot Water Use (kBtu),District Chilled Water Use (kBtu),Natural Gas Use (kBtu),Electricity Use - Grid Purchase (kBtu),GHG Emissions Intensity,Calculated Limit,Excess Emissions
5802582,110 Lenox Road - 30116,Standalone,Standalone,New York City,Multifamily Housing,1931,Existing,100,60381.0,60381.0,Brooklyn,Whole Property,Whole Property,35.0,50,,95.4,5760723.4,121.3,7324550.6,0.0,73.8,0.0,Ok,Ok,Ok,Ok,Ok,Ok,Ok,Ok,0.0,321.0,5.3,321.0,291.8,90,5117.459999999992,1.4248,1930s,,,,,,,,,5031699.9,729023.5,0.005316241864162568,301.90500000000003,19.09499999999997
5802583,200 Corbin Place - 30118,Standalone,Standalone,New York City,Multifamily Housing,1961,Existing,100,151239.0,151239.0,Brooklyn,Whole Property,Whole Property,79.0,50,,66.0,9984697.1,86.9,13135177.1,0.0,73.8,0.0,Ok,Ok,Ok,Ok,Ok,Ok,Ok,Ok,0.0,561.7,3.7,561.7,700.1,60,0.0,0.9953,1960s,,,,,,,,,8469699.8,1514997.3,0.0037139891165638497,756.195,0.0
5802584,611 Banner Avenue - 30120,Standalone,Standalone,New York City,Multifamily Housing,1969,Existing,100,109624.0,109624.0,Brooklyn,Whole Property,Whole Property,71.0,50,,70.3,7706028.1,98.7,10820328.4,0.0,73.8,0.0,Ok,Ok,Ok,Ok,Ok,Ok,Ok,Ok,0.0,441.5,4.0,441.5,512.3,52,0.0,1.0793,1960s,,,,,,,,,6146600.2,1559427.9,0.004027402758520032,548.12,0.0
5802585,1745 President Street - 40095,Standalone,Standalone,New York City,Multifamily Housing,1930,Existing,100,62664.0,62664.0,Brooklyn,Whole Property,Whole Property,53.0,50,,83.8,5252271.9,110.7,6937061.3,0.0,73.8,0.0,Ok,Ok,Ok,Ok,Ok,Ok,Ok,Ok,0.0,295.8,4.7,295.8,302.8,91,0.0,1.2651,1930s,,,,,,,,,4439600.1,812671.9,0.00472041363462275,313.32,0.0
4866847,Gerel Corp,Standalone,Standalone,New York City,Multifamily Housing,1911,Existing,100,116400.0,116400.0,Manhattan,Whole Property,Whole Property,,50,,64.0,7455364.9,99.4,11566721.0,0.0,73.8,0.0,Ok,Ok,Ok,Ok,Ok,Ok,Ok,Ok,0.0,440.2,3.8,440.2,523.1,110,0.0,1.0135,1910s,,,,,,,,,5319029.0,2136335.9,0.0037817869415807557,582.0,0.0
4886331,Timston Corp.,Standalone,Standalone,New York City,Multifamily Housing,1955,Existing,100,117484.0,110077.0,Manhattan,Whole Property,Whole Property,,50,,88.1,9695074.1,136.5,15021175.2,0.0,73.8,0.0,Ok,Ok,Ok,Ok,Ok,Ok,Ok,Ok,0.0,572.1,5.2,572.1,495.2,66,5819.620000000008,1.3051,1950s,,,,,,,,,6928589.9,2766484.2,0.005197271001208245,550.385,21.715000000000032
3428313,Kingsdale Building   Corp,Standalone,Standalone,New York City,Multifamily Housing,1940,Existing,100,78200.0,78200.0,Brooklyn,Whole Property,Whole Property,74.0,50,,70.3,5497779.8,88.0,6884408.7,0.0,73.8,0.0,Ok,Ok,Ok,Ok,Ok,Ok,Ok,Ok,0.0,305.1,3.9,305.1,364.6,81,0.0,1.0456,1940s,,,,,,,,,4862499.9,635279.9,0.0039015345268542203,391.0,0.0
3428317,Dandale Gardens Inc.,Standalone,Standalone,New York City,Multifamily Housing,1950,Existing,100,137170.0,137170.0,Brooklyn,Whole Property,Whole Property,83.0,50,,67.7,9286559.7,84.2,11553317.3,0.0,73.8,0.0,Ok,Ok,Ok,Ok,Ok,Ok,Ok,Ok,0.0,514.5,3.8,514.5,666.8,71,0.0,1.0052,1950s,,,,,,,,,8256599.9,1029959.8,0.0037508201501786106,685.85,0.0
3428323,Halldale Bldg. Corp.,Standalone,Standalone,New York City,Multifamily Housing,1957,Existing,100,165788.0,165788.0,Brooklyn,Whole Property,Whole Property,49.0,50,,88.7,14700042.4,112.0,18570943.1,0.0,73.8,0.0,Ok,Ok,Ok,Ok,Ok,Ok,Ok,Ok,0.0,817.8,4.9,817.8,813.4,64,0.0,1.322,1950s,,,,,,,,,12908100.3,1791942.1,0.004932805751924144,828.94,0.0
3428369,Sundale Bldg Co.,Standalone,Standalone,New York City,Multifamily Housing,1962,Existing,100,97192.0,97192.0,Brooklyn,Whole Property,Whole Property,72.0,50,,67.4,6549103.9,87.2,8472915.9,0.0,73.8,0.0,Ok,Ok,Ok,Ok,Ok,Ok,Ok,Ok,0.0,366.7,3.8,366.7,427.7,59,0.0,1.0111,1960s,,,,,,,,,5636899.9,912203.9,0.0037729442752489914,485.96000000000004,0.0
3494778,R & R Building Corp.,Standalone,Standalone,New York City,Multifamily Housing,1951,Existing,100,86505.0,86505.0,Brooklyn,Whole Property,Whole Property,66.0,50,,78.1,6755011.2,103.9,8992056.2,0.0,73.8,0.0,Ok,Ok,Ok,Ok,Ok,Ok,Ok,Ok,0.0,381.2,4.4,381.2,424.8,70,0.0,1.181,1950s,,,,,,,,,5669700.1,1085311.1,0.004406681694699728,432.52500000000003,0.0
3495583,Queensbrook Building Corp.,Standalone,Standalone,New York City,Multifamily Housing,1938,Existing,100,83490.0,83490.0,Brooklyn,Whole Property,Whole Property,44.0,50,,88.7,7406857.7,111.4,9303825.9,0.0,73.8,0.0,Ok,Ok,Ok,Ok,Ok,Ok,Ok,Ok,0.0,411.4,4.9,411.4,398.1,83,0.0,1.3206,1930s,,,,,,,,,6534500.3,872357.4,0.004927536231884058,417.45,0.0
15083604,ICER Of Woodcrest Ave LLC / 957,Standalone,Standalone,New York City,Multifamily Housing,1924,Existing,100,56500.0,56500.0,Bronx,Whole Property,Whole Property,46.0,50,,99.0,5591617.8,119.7,6765136.0,0.0,73.8,0.0,Ok,Ok,Ok,Ok,Ok,Ok,Ok,Ok,0.0,307.6,5.4,307.6,300.1,97,6726.800000000007,1.4591,1920s,,,,,,,,,5080796.4,510821.4,0.00544424778761062,282.5,25.100000000000023
3365679,E&M 770 St Nicholas Ave,Standalone,Standalone,New York City,Multifamily Housing,1920,Existing,100,62074.0,62074.0,Manhattan,Whole Property,Whole Property,29.0,50,,82.1,5093387.6,115.8,7188513.7,0.0,73.8,0.0,Ok,Ok,Ok,Ok,Ok,Ok,Ok,Ok,0.0,292.3,4.7,292.3,255.5,101,0.0,1.262,1920s,,,,,,,,,4041698.0,1051689.6,0.004708895834004576,310.37,0.0
4397688,164-172 WEST 141 HOLDINGS LLC,Standalone,Standalone,New York City,Multifamily Housing,1920,Existing,95,61553.0,61553.0,Manhattan,Whole Property,Whole Property,20.0,50,,115.2,7088852.7,146.2,8998954.5,0.0,73.8,0.0,Ok,Ok,Ok,Ok,Ok,Ok,Ok,Ok,0.0,394.9,6.4,394.9,320.2,101,23352.179999999997,1.7194,1920s,,,,,,,,,6199904.6,888948.1,0.006415609312299969,307.765,87.13499999999999
4953489,THE ONE EIGHTEEN CONDOMINIUM,Standalone,Standalone,New York City,Multifamily Housing,1956,Existing,95,117894.0,112536.0,Queens,Whole Property,Whole Property,90.0,50,,50.1,5639394.5,81.5,9170755.2,0.0,73.8,0.0,Ok,Ok,Ok,Ok,Ok,Ok,Ok,Ok,0.0,337.9,3.0,337.9,474.0,65,0.0,0.7681,1950s,,,,,,,,,3782599.7,1856794.8,0.0030025947252434776,562.6800000000001,0.0
5705176,Golden Gate Condominiums,Standalone,Standalone,New York City,Multifamily Housing,1931,Existing,100,102939.0,79441.0,Queens,Whole Property,Whole Property,10.0,50,,118.4,9409141.8,168.5,13387897.3,0.0,73.8,0.0,Ok,Ok,Ok,Ok,Ok,Ok,Ok,Ok,0.0,541.2,6.8,541.2,401.5,90,38590.66000000002,1.409,1930s,,,,,,,,,7404399.8,2004742.0,0.006812603063909065,397.205,143.99500000000006
11657025,One Edgewater Center,Standalone,Standalone,New York City,Office,1929,Existing,60,259000.0,259000.0,Staten Island,Whole Property,Whole Property,49.0,50,,80.5,20859947.4,166.7,43180402.2,0.0,73.8,0.0,Ok,Ok,Ok,Ok,Ok,Ok,Ok,Ok,0.0,1359.3,5.2,1359.3,1345.2,92,17232.399999999987,1.4065,1920s,,,,,,,,,8701400.2,12158547.1,0.005248262548262548,1295.0,64.29999999999995
3350388,E&M 1562 OCEAN AVE,Standalone,Standalone,New York City,Multifamily Housing,1926,Existing,100,88808.0,88808.0,Brooklyn,Whole Property,Whole Property,66.0,50,,76.7,6813338.0,93.9,8334971.8,0.0,73.8,0.0,Ok,Ok,Ok,Ok,Ok,Ok,Ok,Ok,0.0,375.8,4.2,375.8,419.1,95,0.0,1.1341,1920s,,,,,,,,,6138499.7,674838.2,0.004231600756688587,444.04,0.0
6802410,407 Beach 20 Asso.,Standalone,Standalone,New York City,Multifamily Housing,1957,Existing,100,83776.0,83776.0,Queens,Whole Property,Whole Property,93.0,50,,60.1,5031433.0,83.8,7021957.0,0.0,73.8,0.0,Ok,Ok,Ok,Ok,Ok,Ok,Ok,Ok,0.0,287.8,3.4,287.8,428.6,64,0.0,0.9207,1950s,,,,,,,,,4037746.0,993687.1,0.00343535141329259,418.88,0.0
7100557,2206 Cornaga LLC,Standalone,Standalone,New York City,Multifamily Housing,1948,Existing,95,107500.0,104000.0,Queens,Whole Property,Whole Property,70.0,50,,62.4,6487106.6,95.9,9970001.3,0.0,73.8,0.0,Ok,Ok,Ok,Ok,Ok,Ok,Ok,Ok,0.0,381.9,3.7,381.9,440.7,73,0.0,0.9521,1940s,,,,,,,,,4682226.9,1804879.7,0.0036721153846153843,520.0,0.0
6464602,1711 MORRIS AVENUE LLC,Standalone,Standalone,New York City,Multifamily Housing,1927,Existing,100,95830.0,95830.0,Bronx,Whole Property,Whole Property,,50,,111.5,10685893.3,156.2,14967187.0,0.0,73.8,0.0,Ok,Ok,Ok,Ok,Ok,Ok,Ok,Ok,0.0,611.8,6.4,611.8,462.6,94,35550.199999999975,1.711,1920s,,,,,,,,,8544751.0,2141142.3,0.006384222059897735,479.15000000000003,132.64999999999992
4397355,Jerweb Realty Co. LLC,Standalone,Standalone,New York City,Multifamily Housing,1927,Existing,95,62912.0,62912.0,Brooklyn,Whole Property,Whole Property,73.0,50,,63.9,4019816.7,85.5,5376712.0,0.0,73.8,0.0,Ok,Ok,Ok,Ok,Ok,Ok,Ok,Ok,0.0,227.2,3.6,227.2,268.9,94,0.0,0.9679,1920s,,,,,,,,,3359299.8,660516.9,0.0036113936927772124,314.56,0.0
4397366,Chaya Holdings LLC,Standalone,Standalone,New York City,Multifamily Housing,1939,Existing,95,82110.0,82110.0,Brooklyn,Whole Property,Whole Property,82.0,50,,63.6,5222389.1,81.5,6692390.1,0.0,73.8,0.0,Ok,Ok,Ok,Ok,Ok,Ok,Ok,Ok,0.0,291.7,3.6,291.7,374.7,82,0.0,0.9521,1930s,,,,,,,,,4531599.7,690789.4,0.0035525514553647543,410.55,0.0
2602948,Astor Building,Standalone,Standalone,New York City,Office,1918,Existing,70,137580.0,137580.0,Manhattan,Whole Property,Whole Property,79.0,50,,49.0,6741970.6,119.8,16485565.4,0.0,73.8,0.0,Ok,Ok,Ok,Ok,Ok,Ok,Ok,Ok,0.0,486.4,3.5,486.4,755.8,103,0.0,0.9475,1910s,,,,,1497817.1,,,,,5244153.5,0.003535397586858555,687.9,0.0
15134706,35-07 147 Street,Standalone,Standalone,New York City,Multifamily Housing,1931,Existing,85,60125.0,60125.0,Queens,Whole Property,Whole Property,83.0,50,,71.1,4272156.6,92.4,5554393.0,0.0,73.8,0.0,Ok,Ok,Ok,Ok,Ok,Ok,Ok,Ok,0.0,310.1,5.2,310.1,402.7,90,2539.300000000006,1.3822,1930s,,3272228.1,,,,,,,314489.8,685438.7,0.005157588357588358,300.625,9.475000000000023
15355788,176-60 Union Turnpike,Standalone,Standalone,New York City,Strip Mall,1950,Existing,80,178682.0,178682.0,Queens,Whole Property,Whole Property,,50,,60.5,10816026.2,140.6,25114745.2,0.0,84.5,0.0,Ok,Ok,Ok,Ok,Ok,Ok,Ok,Ok,0.0,821.6,4.6,821.6,1337.4,71,0.0,1.2323,1950s,,,,,,,,,2954158.9,7861667.3,0.004598112848524194,893.41,0.0
15084189,201 East 66 Street,Standalone,Standalone,New York City,Multifamily Housing,1961,Existing,80,313188.0,313188.0,Manhattan,Whole Property,Whole Property,39.0,50,,82.4,25816995.5,133.1,41670829.7,0.0,73.8,0.0,Ok,Ok,Ok,Ok,Ok,Ok,Ok,Ok,0.0,1543.3,4.9,1543.3,1444.8,60,0.0,1.3206,1960s,,,,,,,,,17495290.1,8321705.4,0.0049277111511296726,1565.94,0.0
4869616,646 E 231st St,Standalone,Standalone,New York City,Multifamily Housing,1922,Existing,100,53860.0,53860.0,Bronx,Whole Property,Whole Property,8.0,50,,149.9,8072006.7,174.8,9414879.2,0.0,73.8,0.0,Ok,Ok,Ok,Ok,Ok,Ok,Ok,Ok,0.0,599.5,11.1,599.5,425.0,99,88493.59999999999,2.983,1920s,,,7051903.4,,,,,,322190.0,697913.3,0.011130709246193835,269.3,330.2
4870605,1158 Boynton Ave,Standalone,Standalone,New York City,Multifamily Housing,1929,Existing,100,63720.0,63720.0,Bronx,Whole Property,Whole Property,7.0,50,,128.5,8190580.6,164.0,10451493.6,0.0,73.8,0.0,Ok,Ok,Ok,Ok,Ok,Ok,Ok,Ok,0.0,456.9,7.2,456.9,315.9,92,37064.39999999999,1.9217,1920s,,,,,,,,,7132647.0,1057933.7,0.007170433145009415,318.6,138.29999999999995
4922140,2458 Grand Ave,Standalone,Standalone,New York City,Multifamily Housing,1935,Existing,100,53900.0,53900.0,Bronx,Whole Property,Whole Property,16.0,50,,98.7,5321389.4,123.9,6676394.7,0.0,73.8,0.0,Ok,Ok,Ok,Ok,Ok,Ok,Ok,Ok,0.0,393.1,7.3,393.1,308.3,86,33124.8,1.9546,1930s,,,4307393.7,,,,,,293291.9,720703.8,0.007293135435992579,269.5,123.60000000000002
4922165,2515 University Ave,Standalone,Standalone,New York City,Multifamily Housing,1924,Existing,100,72670.0,72670.0,Bronx,Whole Property,Whole Property,20.0,50,,108.7,7898824.6,134.9,9803515.9,0.0,73.8,0.0,Ok,Ok,Ok,Ok,Ok,Ok,Ok,Ok,0.0,437.4,6.0,437.4,355.3,97,19845.399999999987,1.6131,1920s,,,,,,,,,7036110.3,862714.3,0.006018989954589239,363.35,74.04999999999995
4922166,731 West 183rd St,Standalone,Standalone,New York City,Multifamily Housing,1923,Existing,100,53855.0,53855.0,Manhattan,Whole Property,Whole Property,36.0,50,,114.9,6185709.5,133.0,7165288.7,0.0,73.8,0.0,Ok,Ok,Ok,Ok,Ok,Ok,Ok,Ok,0.0,460.2,8.5,460.2,420.0,98,51167.9,2.2901,1920s,,,5462444.1,,,,,,215384.5,507880.9,0.00854516757961192,269.275,190.925
15631524,WINGATELIC,Standalone,Standalone,New York City,Hotel,2019,Existing,100,97596.0,93160.0,Outside NYC,Whole Property,Whole Property,100.0,50,,26.4,2456039.6,52.4,4882356.1,0.0,73.8,0.0,Ok,Ok,Ok,Ok,Ok,Ok,Ok,Ok,0.0,157.7,1.7,157.7,543.5,2,0.0,0.433,2010s,,,,,,,,,1139745.6,1316294.0,0.0016927866036925718,465.8,0.0
14176420,256 West 38 Street,Standalone,Standalone,New York City,Office,1924,Existing,85,96736.0,96736.0,Manhattan,Whole Property,Whole Property,80.0,50,,53.4,5165533.1,110.3,10671241.4,0.0,73.8,0.0,Ok,Ok,Ok,Ok,Ok,Ok,Ok,Ok,0.0,382.0,3.9,382.0,605.6,97,0.0,1.0583,1920s,,2118576.1,,,,,,,,3046957.0,0.003948891829308633,483.68,0.0
14177907,229 West 36 Street,Standalone,Standalone,New York City,Office,1921,Existing,85,130000.0,130000.0,Manhattan,Whole Property,Whole Property,65.0,50,,77.8,10109578.5,149.7,19460989.1,0.0,73.8,0.0,Ok,Ok,Ok,Ok,Ok,Ok,Ok,Ok,0.0,747.9,5.8,747.9,919.5,100,26237.199999999993,1.5418,1920s,,4933182.5,,,,,,,8819.4,5167576.6,0.005753076923076923,650.0,97.89999999999998
15357483,NYC-Manhattan Times Square NY ES,Standalone,Standalone,New York City,Hotel,2016,Existing,100,174876.0,174876.0,Manhattan,Whole Property,Whole Property,62.0,50,,84.9,14845606.8,171.1,29924366.1,0.0,73.8,0.0,Ok,Ok,Ok,Ok,Ok,Ok,Ok,Ok,0.0,957.9,5.5,957.9,1063.0,5,22383.359999999993,1.468,2010s,,,,,,,,,6653333.2,8192273.7,0.0054775955534207095,874.38,83.51999999999998
2790349,Audubon Realty Properties LLC,Standalone,Standalone,New York City,Urgent Care/Clinic/Other Outpatient,1937,Existing,100,77500.0,77500.0,Manhattan,Whole Property,Whole Property,,50,,51.6,3999408.8,143.5,11121943.1,0.0,73.8,0.0,Ok,Ok,Ok,Ok,Ok,Ok,Ok,Ok,0.0,294.2,3.8,294.2,298.8,84,0.0,1.0174,1930s,,,,,,,,,43658.1,3955750.8,0.0037961290322580644,387.5,0.0
20230765,NYC-Manhattan/Times Sq W NY CY,Standalone,Standalone,New York City,Hotel,1915,Existing,80,102824.0,102824.0,Manhattan,Whole Property,Whole Property,79.0,50,,65.9,6776180.4,143.5,14754328.8,0.0,73.8,0.0,Ok,Ok,Ok,Ok,Ok,Ok,Ok,Ok,0.0,450.2,4.4,450.2,591.6,106,0.0,1.1734,1910s,,,,,,,,,2410843.5,4365336.8,0.004378355247802069,514.12,0.0
4395994,"Mendel Drizin, LC",Standalone,Standalone,New York City,Multifamily Housing,1929,Existing,100,92400.0,92400.0,Brooklyn,Whole Property,Whole Property,93.0,50,,69.2,6393090.9,76.5,7069826.4,0.0,73.8,0.0,Ok,Ok,Ok,Ok,Ok,Ok,Ok,Ok,0.0,343.8,3.7,343.8,519.9,92,0.0,0.9972,1920s,,0.0,,,,,,,6189044.6,204046.3,0.003720779220779221,462.0,0.0
12752360,38 West 46 Street,Standalone,Standalone,New York City,Parking,1967,Existing,90,57738.0,57738.0,Manhattan,Whole Property,Whole Property,,50,,6.7,386792.6,18.8,1083019.3,0.0,73.8,0.0,Ok,Ok,Ok,Ok,Ok,Ok,Ok,Ok,0.0,28.5,0.5,28.5,,54,0.0,0.1323,1960s,,,,,,,,,,386792.6,0.0004936090616231944,288.69,0.0
12860444,3190 140 Street,Standalone,Standalone,New York City,Multifamily Housing,1960,Existing,90,176086.0,176086.0,Queens,Whole Property,Whole Property,71.0,50,,76.9,13549524.8,104.9,18469488.5,0.0,73.8,0.0,Ok,Ok,Ok,Ok,Ok,Ok,Ok,Ok,0.0,769.8,4.4,769.8,890.9,61,0.0,1.1716,1960s,,,,,,,,,11125246.3,2424278.6,0.004371727451358995,880.4300000000001,0.0
12859637,8105 35 Avenue,Standalone,Standalone,New York City,Multifamily Housing,1937,Existing,90,90000.0,90000.0,Queens,Whole Property,Whole Property,86.0,50,,90.3,8130518.0,117.6,10579934.8,0.0,73.8,0.0,Ok,Ok,Ok,Ok,Ok,Ok,Ok,Ok,0.0,597.4,6.6,597.4,802.1,84,39503.2,1.7789,1930s,,6555413.7,,,,,,,257900.0,1317204.3,0.006637777777777777,450.0,147.39999999999998
12859912,3535 75 Street,Standalone,Standalone,New York City,Multifamily Housing,1941,Existing,90,104500.0,104500.0,Queens,Whole Property,Whole Property,69.0,50,,96.0,10029996.8,123.1,12860215.7,0.0,73.8,0.0,Ok,Ok,Ok,Ok,Ok,Ok,Ok,Ok,0.0,560.2,5.4,560.2,640.8,80,10103.600000000013,1.4367,1940s,,,,,,,,,8699300.2,1330696.6,0.005360765550239235,522.5,37.700000000000045
1703401,MFA 527 Madison LLC,Standalone,Standalone,New York City,Office,1986,Existing,100,197947.0,190513.0,Manhattan,Whole Property,Whole Property,66.0,50,,63.7,12142933.2,178.5,34000213.1,0.0,73.8,0.0,Ok,Ok,Ok,Ok,Ok,Ok,Ok,Ok,0.0,896.0,4.7,896.0,1127.0,35,0.0,1.2131,1980s,,,,,,,,,,12142933.2,0.004703091127639583,952.565,0.0
2636664,525 West End Avenue - 8530,Standalone,Standalone,New York City,Multifamily Housing,1920,Existing,100,188821.0,188821.0,Manhattan,Whole Property,Whole Property,83.0,50,,58.5,11047775.1,80.4,15181087.2,0.0,73.8,0.0,Ok,Ok,Ok,Ok,Ok,Ok,Ok,Ok,0.0,629.1,3.3,629.1,818.2,101,0.0,0.8929,1920s,,,,,,,,,9001533.3,2046241.9,0.0033317268735998645,944.105,0.0
2652037,1225 Park Avenue - 8531,Standalone,Standalone,New York City,Multifamily Housing,1925,Existing,100,182417.0,182417.0,Manhattan,Whole Property,Whole Property,93.0,50,,54.6,9955800.1,77.9,14214679.0,0.0,73.8,0.0,Ok,Ok,Ok,Ok,Ok,Ok,Ok,Ok,0.0,573.2,3.1,573.2,867.0,96,0.0,0.8421,1920s,,,,,,,,,7806606.5,2149193.6,0.003142250996343543,912.085,0.0
2652041,130 West 79th Street - 37408,Standalone,Standalone,New York City,Multifamily Housing,1987,Existing,100,86765.0,86765.0,Manhattan,Whole Property,Whole Property,,50,,79.6,6903355.1,144.8,12561485.9,0.0,73.8,0.0,Ok,Ok,Ok,Ok,Ok,Ok,Ok,Ok,0.0,429.4,4.9,429.4,350.3,34,0.0,1.3263,1980s,,,,,,,,,3867376.2,3035978.9,0.00494900017288077,433.825,0.0
2652063,16 Park Avenue - 30377,Standalone,Standalone,New York City,Multifamily Housing,1924,Existing,100,64725.0,64725.0,Manhattan,Whole Property,Whole Property,96.0,50,,73.5,4759505.9,101.0,6539093.5,0.0,73.8,0.0,Ok,Ok,Ok,Ok,Ok,Ok,Ok,Ok,0.0,352.0,5.4,352.0,571.6,97,7604.5,1.4575,1920s,,3754745.2,,,,,,,38016.7,966744.0,0.005438393202008497,323.625,28.375
2652065,203 West 81st Street - 8538,Standalone,Standalone,New York City,Multifamily Housing,1911,Existing,100,88692.0,88692.0,Manhattan,Whole Property,Whole Property,86.0,50,,60.8,5393996.6,81.0,7182197.9,0.0,73.8,0.0,Ok,Ok,Ok,Ok,Ok,Ok,Ok,Ok,0.0,397.0,4.5,397.0,532.3,110,0.0,1.1996,1910s,,4292903.4,,,,,,,135254.5,965838.6,0.004476164704821179,443.46000000000004,0.0
2652075,870 West 181st Street - 36554,Standalone,Standalone,New York City,Multifamily Housing,1923,Existing,100,69960.0,69960.0,Manhattan,Whole Property,Whole Property,87.0,50,,71.0,4966367.3,88.7,6205280.3,0.0,73.8,0.0,Ok,Ok,Ok,Ok,Ok,Ok,Ok,Ok,0.0,364.8,5.2,364.8,492.8,98,4020.0,1.3975,1920s,,4140662.2,,,,,,,165007.4,660697.8,0.005214408233276158,349.8,15.0
4410723,144 West 18 Street - 42252,Standalone,Standalone,New York City,Multifamily Housing,1910,Existing,100,64000.0,64000.0,Manhattan,Whole Property,Whole Property,,50,,59.1,3785218.0,104.0,6655627.2,0.0,73.8,0.0,Ok,Ok,Ok,Ok,Ok,Ok,Ok,Ok,0.0,232.7,3.6,232.7,264.3,111,0.0,0.9744,1910s,,,,,,,,,2253133.3,1532084.7,0.0036359375,320.0,0.0
12060077,423 East 138 Street,Standalone,Standalone,New York City,Pre-school/Daycare,1997,Existing,90,51614.0,51614.0,Bronx,Whole Property,Whole Property,,50,,163.4,8431336.6,289.0,14918697.3,0.0,73.8,0.0,Ok,Ok,Ok,Ok,Ok,Ok,Ok,Ok,0.0,519.5,10.1,519.5,236.4,24,70063.24,2.6974,1990s,,,,,,,,,4965168.7,3466167.9,0.010065098616654396,258.07,261.43
11882406,28 Old Fulton Street,Standalone,Standalone,New York City,Multifamily Housing,1906,Existing,90,171000.0,171000.0,Brooklyn,Whole Property,Whole Property,88.0,50,,42.8,7324072.7,76.3,13043653.2,0.0,73.8,0.0,Ok,Ok,Ok,Ok,Ok,Ok,Ok,Ok,0.0,452.3,2.6,452.3,624.7,115,0.0,0.7089,1900s,,,,,,,,,4265000.2,3059072.5,0.002645029239766082,855.0,0.0
4397530,7734 Austin Street,Standalone,Standalone,New York City,Multifamily Housing,1929,Existing,95,60736.0,60736.0,Queens,Whole Property,Whole Property,35.0,50,,93.5,5681106.9,119.3,7246323.4,0.0,73.8,0.0,Ok,Ok,Ok,Ok,Ok,Ok,Ok,Ok,0.0,333.0,5.5,333.0,302.5,92,7857.759999999998,1.4694,1920s,,747822.0,,,,,,,4184099.8,749185.2,0.005482744994731296,303.68,29.319999999999993
4672970,40 Exchange Place,Standalone,Standalone,New York City,Office,1902,Existing,100,256270.0,256270.0,Manhattan,Whole Property,Whole Property,89.0,50,,66.8,17109561.2,124.2,31826067.0,0.0,73.8,0.0,Ok,Ok,Ok,Ok,Ok,Ok,Ok,Ok,0.0,1072.5,4.2,1072.5,2143.7,119,0.0,1.1216,1900s,,,,,,,,,9188973.9,7920587.3,0.004185039216451399,1281.3500000000001,0.0
2715581,Maple Avenue,Standalone,Standalone,New York City,Manufacturing/Industrial Plant,1962,Existing,100,170000.0,170000.0,Queens,Whole Property,Whole Property,,50,,60.1,10215284.3,132.9,22589340.2,0.0,73.8,0.0,Ok,Ok,Ok,Ok,Ok,Ok,Ok,Ok,0.0,698.3,4.1,698.3,,59,0.0,1.1008,1960s,,722154.0,,,,,,,2697600.1,6795530.2,0.004107647058823529,850.0,0.0
20454492,246 Echo Place,Standalone,Standalone,New York City,Multifamily Housing,2020,Existing,100,56509.0,56509.0,Bronx,Whole Property,Whole Property,94.0,50,,68.8,3886432.6,85.5,4832851.2,0.0,73.8,0.0,Ok,Ok,Ok,Ok,Ok,Ok,Ok,Ok,0.0,215.3,3.8,215.3,330.3,1,0.0,1.0211,2020s,,,,,,,,,3456662.9,429769.7,0.0038100125643702777,282.545,0.0
2969187,PROXIMA & KIM,Standalone,Standalone,New York City,Non-Refrigerated Warehouse,1900,Existing,100,55000.0,55000.0,Queens,Whole Property,Whole Property,42.0,50,,28.7,1576041.3,43.8,2408290.7,0.0,73.8,0.0,Ok,Ok,Ok,Ok,Ok,Ok,Ok,Ok,0.0,92.6,1.7,92.6,81.3,121,0.0,0.4512,1900s,,,,,,,,,1145500.0,430541.3,0.0016836363636363635,275.0,0.0
